code,permno,ticker,name,exchcd,shrcd,first_date,last_date,active,included,dlstcd
us.17322,17322,IPIC,IPIC ENTERTAINMENT INC,3,11,2018-02-02,2019-08-13,False,True,574
us.17323,17323,LVO,LIVEONE INC,3,11,2018-02-23,2024-12-31,True,True,100
us.17324,17324,NXTP,NEXTPLAY TECHNOLOGIES INC,3,11,2018-02-23,2024-04-12,False,True,584
us.17325,17325,MOTS,MOTUS GI HOLDINGS INC,3,11,2018-02-15,2024-04-15,False,True,584
us.17326,17326,GRYP,GRYPHON DIGITAL MINING INC,3,11,2018-02-26,2024-12-31,True,True,100
us.17327,17327,OSS,ONE STOP SYSTEMS INC,3,11,2018-02-02,2024-12-31,True,True,100
us.17328,17328,ROBT,FIRST TRUST E T F VI,3,73,2018-02-23,2024-12-31,True,False,100
us.17330,17330,SLGL,SOL GEL TECHNOLOGIES LTD,3,12,2018-02-02,2024-12-31,True,True,100
us.17331,17331,YGTY,S S L J COM LTD,3,12,2018-02-06,2019-07-26,False,True,560
us.17332,17332,VCTR,VICTORY CAPITAL HOLDINGS INC,3,11,2018-02-09,2024-12-31,True,True,100
us.17334,17334,GLIBA,G C I LIBERTY INC,3,11,2018-03-13,2020-12-18,False,True,231
us.17341,17341,ZS,ZSCALER INC,3,11,2018-03-19,2024-12-31,True,True,100
us.17342,17342,DBX,DROPBOX INC,3,11,2018-03-26,2024-12-31,True,True,100
us.17343,17343,RDVT,RED VIOLET INC,3,11,2018-03-28,2024-12-31,True,True,100
us.17344,17344,RFL,RAFAEL HOLDINGS INC,1,11,2018-03-28,2024-12-31,True,True,100
us.17345,17345,AIHS,SENMIAO TECHNOLOGY LTD,3,11,2018-03-19,2024-12-31,True,True,100
us.17346,17346,BILI,BILIBILI INC,3,31,2018-03-29,2024-12-31,True,False,100
us.17349,17349,BTAI,BIOXCEL THERAPEUTICS INC,3,11,2018-03-09,2024-12-31,True,True,100
us.17350,17350,BWB,BRIDGEWATER BANCSHARES INC,3,11,2018-03-15,2024-12-31,True,True,100
us.17351,17351,COCP,COCRYSTAL PHARMA INC,3,11,2018-03-13,2024-12-31,True,True,100
us.17353,17353,DINT,DAVIS FUNDAMENTAL ETF TRUST,5,73,2018-03-05,2024-12-31,True,False,100
us.17354,17354,BTBT,BIT DIGITAL INC,3,12,2018-03-21,2024-12-31,True,True,100
us.17357,17357,TH,TARGET HOSPITALITY CORP,3,11,2018-04-16,2024-12-31,True,True,100
us.17358,17358,QTTB,Q32 BIO INC,3,11,2018-03-29,2024-12-31,True,True,100
us.17359,17359,FNCB,FNCB BANCORP INC,3,11,2018-03-06,2024-06-28,False,True,231
us.17360,17360,GNPX,GENPREX INC,3,11,2018-04-02,2024-12-31,True,True,100
us.17361,17361,HOFV,HALL OF FAME RESORT & ENT CO,3,11,2018-03-13,2024-12-31,True,True,100
us.17362,17362,IQ,IQIYI INC,3,31,2018-04-02,2024-12-31,True,False,100
us.17365,17365,GORV,LAZYDAYS HOLDINGS INC,3,11,2018-03-19,2024-12-31,True,True,100
us.17366,17366,HYMC,HYCROFT MINING HOLDING CORP,3,11,2018-03-13,2024-12-31,True,True,100
us.17367,17367,LPRO,OPEN LENDING CORP,3,11,2018-04-20,2024-12-31,True,True,100
us.17368,17368,OPBK,O P BANCORP,3,11,2018-03-29,2024-12-31,True,True,100
us.17369,17369,BFI,BURGERFI INTERNATIONAL INC,3,11,2018-03-27,2024-09-20,False,True,584
us.17370,17370,ORGS,ORGENESIS INC,3,11,2018-03-14,2024-10-18,False,True,584
us.17372,17372,COGT,COGENT BIOSCIENCES INC,3,11,2018-04-02,2024-12-31,True,True,100
us.17373,17373,VTSI,VIRTRA INC,3,11,2018-04-02,2024-12-31,True,True,100
us.17374,17374,RCUS,ARCUS BIOSCIENCES INC,1,11,2018-03-16,2024-12-31,True,True,100
us.17375,17375,PPTY,E T F SERIES SOLUTIONS,4,73,2018-04-02,2024-12-31,True,False,100
us.17376,17376,MXDE,E T F SERIES SOLUTIONS,4,73,2018-04-11,2020-08-27,False,False,450
us.17377,17377,BDRY,AMPLIFY COMMODITY TRUST,4,73,2018-03-23,2024-12-31,True,False,100
us.17378,17378,GHG,GREENTREE HOSPITALITY GROUP LTD,1,31,2018-03-28,2024-12-31,True,False,100
us.17379,17379,AIU,META DATA LTD,1,31,2018-03-29,2024-08-13,False,False,584
us.17380,17380,STG,SUNLANDS TECHNOLOGY GROUP,1,31,2018-03-26,2024-12-31,True,False,100
us.17381,17381,BIOX,BIOCERES CROP SOLUTIONS CORP,3,12,2018-03-23,2024-12-31,True,True,100
us.17382,17382,ZUO,ZUORA INC,1,11,2018-04-13,2024-12-31,True,True,100
us.17383,17383,DTEC,ALPS E T F TRUST,4,73,2018-01-02,2024-12-31,True,False,100
us.17384,17384,PRNT,ARK E T F TRUST,5,73,2016-07-20,2024-12-31,True,False,100
us.17385,17385,IZRL,ARK E T F TRUST,5,73,2017-12-06,2024-12-31,True,False,100
us.17386,17386,GOP,ACTIVE WEIGHTING FUNDS ETF TR,5,73,2017-10-18,2018-04-24,False,False,450
us.17387,17387,DEMS,ACTIVE WEIGHTING FUNDS ETF TR,5,73,2017-10-18,2018-04-24,False,False,450
us.17388,17388,PLCY,LISTED FUNDS TRUST,5,73,2017-10-18,2020-08-27,False,False,450
us.17389,17389,QVAL,E A SERIES TRUST,3,73,2014-10-23,2024-12-31,True,False,100
us.17390,17390,IVAL,E A SERIES TRUST,3,73,2014-12-18,2024-12-31,True,False,100
us.17391,17391,IMOM,E A SERIES TRUST,3,73,2015-12-28,2024-12-31,True,False,100
us.17392,17392,QMOM,E A SERIES TRUST,3,73,2015-12-03,2024-12-31,True,False,100
us.17393,17393,VMOT,E A SERIES TRUST,3,73,2017-05-04,2024-12-31,True,False,100
us.17394,17394,YESR,AMPLIFY ETF TRUST,4,73,2016-09-22,2018-10-04,False,False,450
us.17395,17395,DIVO,AMPLIFY ETF TRUST,4,73,2016-12-15,2024-12-31,True,False,100
us.17396,17396,AMLX,AMPLIFY ETF TRUST,5,73,2017-06-02,2018-04-19,False,False,450
us.17397,17397,ARCM,ARROW INVESTMENTS TRUST,5,73,2017-04-03,2024-12-31,True,False,100
us.17402,17402,BATS,BATS GLOBAL MARKETS INC,5,11,2016-04-18,2017-02-28,False,True,241
us.17406,17406,EYLD,CAMBRIA E T F TRUST,5,73,2016-07-15,2024-12-31,True,False,100
us.17407,17407,TAIL,CAMBRIA E T F TRUST,5,73,2017-04-07,2024-12-31,True,False,100
us.17408,17408,IFIX,D B X ETF TRUST,5,73,2016-10-27,2019-11-12,False,False,450
us.17409,17409,IGVT,D B X ETF TRUST,5,73,2016-10-27,2019-11-12,False,False,450
us.17410,17410,MSUS,E T F SERIES SOLUTIONS,5,73,2018-04-05,2020-06-24,False,False,450
us.17411,17411,KNG,E T F SERIES SOLUTIONS,5,73,2018-03-28,2021-02-26,False,False,231
us.17412,17412,MAGA,E T F SERIES SOLUTIONS,5,73,2017-09-08,2024-12-31,True,False,100
us.17413,17413,TCTL,E T F SERIES SOLUTIONS,5,73,2016-11-01,2022-09-06,False,False,450
us.17414,17414,ACSI,E T F SERIES SOLUTIONS,5,73,2016-11-02,2021-05-21,False,False,231
us.17415,17415,ADME,E T F SERIES SOLUTIONS,5,73,2016-06-10,2024-12-31,True,False,100
us.17416,17416,ELKU,ELKHORN E T F TRUST,5,73,2015-12-11,2017-03-13,False,False,450
us.17417,17417,EPRF,INNOVATOR ETF TRUST II,5,73,2016-05-25,2021-10-13,False,False,231
us.17418,17418,XD,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-12,False,False,450
us.17421,17421,XS,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-05,False,False,450
us.17422,17422,BUFF,INNOVATOR ETF TRUST II,5,73,2016-10-21,2021-10-13,False,False,231
us.17423,17423,XE,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-05,False,False,450
us.17424,17424,RCOM,ELKHORN E T F TRUST,5,73,2016-09-22,2018-04-13,False,False,450
us.17425,17425,XU,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-12,False,False,450
us.17426,17426,XM,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-14,False,False,450
us.17429,17429,XK,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-14,False,False,450
us.17430,17430,XI,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-08,False,False,450
us.17431,17431,XH,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-12,False,False,450
us.17432,17432,XF,ELKHORN E T F TRUST,5,73,2017-01-03,2017-09-13,False,False,450
us.17433,17433,BRGL,EXCHANGE TRADED CONCEPTS TR,5,73,2017-10-18,2019-07-29,False,False,450
us.17434,17434,BERN,EXCHANGE TRADED CONCEPTS TR,5,73,2017-10-18,2019-07-29,False,False,450
us.17437,17437,VMIN,EXCHANGE TRADED CONCEPTS TR,5,73,2016-05-04,2018-11-26,False,False,450
us.17438,17438,VMAX,EXCHANGE TRADED CONCEPTS TR,5,73,2016-05-04,2018-07-24,False,False,450
us.17439,17439,ARVR,EXCHANGE LISTED FUNDS TRUST,5,73,2016-12-12,2018-12-24,False,False,450
us.17440,17440,CEFS,EXCHANGE LISTED FUNDS TRUST,5,73,2017-03-22,2024-12-31,True,False,100
us.17441,17441,JPBI,EXCHANGE LISTED FUNDS TRUST,5,73,2017-12-21,2019-02-05,False,False,450
us.17442,17442,FANZ,EXCHANGE LISTED FUNDS TRUST,5,73,2017-07-12,2019-01-15,False,False,470
us.17444,17444,BELFA,BEL FUSE INC,3,11,2006-01-03,2024-12-31,True,True,100
us.17445,17445,FLQL,FRANKLIN TEMPLETON E T F TRUST,5,73,2017-05-02,2024-12-31,True,False,100
us.17446,17446,FLQS,FRANKLIN TEMPLETON E T F TRUST,5,73,2017-05-05,2024-12-31,True,False,100
us.17447,17447,FLQM,FRANKLIN TEMPLETON E T F TRUST,5,73,2017-05-05,2024-12-31,True,False,100
us.17448,17448,LOGO,GLOBAL X FUNDS,5,73,2017-10-19,2018-09-28,False,False,450
us.17449,17449,PFFD,GLOBAL X FUNDS,4,73,2017-09-14,2024-12-31,True,False,100
us.17450,17450,PAVE,GLOBAL X FUNDS,5,73,2017-03-09,2024-12-31,True,False,100
us.17453,17453,BOSS,GLOBAL X FUNDS,5,73,2017-02-16,2023-11-10,False,False,450
us.17454,17454,GSEW,GOLDMAN SACHS E T F TRUST,5,73,2017-09-15,2024-12-31,True,False,100
us.17455,17455,USDY,HORIZONS E T F TR I,5,73,2018-02-15,2018-08-24,False,False,450
us.17456,17456,GHYG,ISHARES INC,5,73,2012-04-09,2024-12-31,True,False,100
us.17457,17457,CEMB,ISHARES INC,5,73,2012-04-20,2024-12-31,True,False,100
us.17458,17458,HACV,ISHARES TRUST,5,73,2015-11-04,2018-08-15,False,False,450
us.17459,17459,EFNL,ISHARES TRUST,5,73,2012-01-30,2024-12-31,True,False,100
us.17460,17460,EDEN,ISHARES TRUST,5,73,2012-01-27,2024-12-31,True,False,100
us.17461,17461,NEAR,ISHARES U S ETF TRUST,5,73,2013-09-27,2024-12-31,True,False,100
us.17462,17462,IEIH,ISHARES U S ETF TRUST,5,73,2018-03-26,2022-08-22,False,False,450
us.17463,17463,IEME,ISHARES U S ETF TRUST,5,73,2018-03-26,2022-08-22,False,False,450
us.17464,17464,IETC,ISHARES U S ETF TRUST,5,73,2018-03-26,2024-12-31,True,False,100
us.17465,17465,IEFN,ISHARES U S ETF TRUST,5,73,2018-03-26,2022-08-22,False,False,450
us.17466,17466,IEDI,ISHARES U S ETF TRUST,5,73,2018-03-26,2024-12-31,True,False,100
us.17467,17467,IECS,ISHARES U S ETF TRUST,5,73,2018-03-26,2022-08-22,False,False,450
us.17468,17468,IEHS,ISHARES U S ETF TRUST,5,73,2018-03-27,2022-08-22,False,False,450
us.17469,17469,MEAR,ISHARES U S ETF TRUST,5,73,2015-03-06,2024-12-31,True,False,100
us.17470,17470,FIBR,ISHARES U S ETF TRUST,5,73,2015-02-27,2018-02-02,False,False,231
us.17471,17471,QLTB,ISHARES TRUST,5,73,2012-04-30,2016-08-23,False,False,450
us.17472,17472,QLTC,ISHARES TRUST,5,73,2012-04-27,2016-08-23,False,False,450
us.17473,17473,IYLD,ISHARES TRUST,5,73,2012-04-09,2024-12-31,True,False,100
us.17474,17474,EMHZ,ISHARES INC,5,73,2014-10-17,2016-08-23,False,False,450
us.17475,17475,HEMV,ISHARES INC,5,73,2015-11-04,2018-08-15,False,False,450
us.17476,17476,EMGF,ISHARES INC,5,73,2015-12-11,2024-12-31,True,False,100
us.17477,17477,CNYA,ISHARES TRUST,5,73,2016-06-16,2024-12-31,True,False,100
us.17478,17478,SPGI,S & P GLOBAL INC,1,11,2006-01-03,2024-12-31,True,True,100
us.17479,17479,ICSH,ISHARES TRUST,5,73,2013-12-16,2024-12-31,True,False,100
us.17480,17480,ICVT,ISHARES TRUST,5,73,2015-06-05,2024-12-31,True,False,100
us.17481,17481,LLQD,ISHARES TRUST,5,73,2017-09-15,2019-08-20,False,False,450
us.17482,17482,MLQD,ISHARES TRUST,5,73,2017-09-20,2019-08-20,False,False,450
us.17483,17483,IGEB,ISHARES TRUST,5,73,2017-07-14,2024-12-31,True,False,100
us.17484,17484,HYDB,ISHARES TRUST,5,73,2017-07-14,2024-12-31,True,False,100
us.17485,17485,SMMD,ISHARES TRUST,5,73,2017-07-10,2024-12-31,True,False,100
us.17488,17488,AGT,ISHARES TRUST,5,73,2017-04-28,2022-08-22,False,False,450
us.17489,17489,IBML,ISHARES TRUST,5,73,2017-04-19,2023-12-01,False,False,450
us.17490,17490,SMMV,ISHARES TRUST,5,73,2016-09-13,2024-12-31,True,False,100
us.17491,17491,IGRO,ISHARES TRUST,5,73,2016-05-23,2024-12-31,True,False,100
us.17492,17492,TCHF,ISHARES TRUST,5,73,2016-05-17,2018-08-15,False,False,450
us.17493,17493,INDF,ISHARES TRUST,5,73,2016-05-13,2018-08-15,False,False,450
us.17496,17496,HCRF,ISHARES TRUST,5,73,2016-05-13,2018-08-15,False,False,450
us.17497,17497,MATF,ISHARES TRUST,5,73,2016-05-17,2018-08-15,False,False,450
us.17498,17498,FNCF,ISHARES TRUST,5,73,2016-05-13,2018-08-15,False,False,450
us.17499,17499,ERGF,ISHARES TRUST,5,73,2016-05-13,2018-08-15,False,False,450
us.17500,17500,CNSF,ISHARES TRUST,5,73,2016-05-13,2018-08-15,False,False,450
us.17501,17501,CNDF,ISHARES TRUST,5,73,2016-05-16,2018-08-15,False,False,450
us.17502,17502,UTLF,ISHARES TRUST,5,73,2016-05-16,2018-08-15,False,False,450
us.17503,17503,DEWJ,ISHARES TRUST,5,73,2016-01-08,2019-08-16,False,False,450
us.17504,17504,DEFA,ISHARES TRUST,5,73,2016-01-08,2021-08-23,False,False,450
us.17505,17505,DEZU,ISHARES TRUST,5,73,2016-01-08,2019-08-16,False,False,450
us.17506,17506,IAGG,ISHARES TRUST,5,73,2015-11-13,2024-12-31,True,False,100
us.17509,17509,HEUS,ISHARES TRUST,5,73,2015-11-06,2018-08-08,False,False,450
us.17510,17510,HEUV,ISHARES TRUST,5,73,2015-11-09,2018-08-15,False,False,450
us.17511,17511,HEFV,ISHARES TRUST,5,73,2015-11-04,2018-08-15,False,False,450
us.17512,17512,ESML,ISHARES TRUST,5,73,2018-04-13,2024-12-31,True,False,100
us.17513,17513,IBMM,ISHARES TRUST,5,73,2018-03-23,2024-12-02,False,False,450
us.17514,17514,IFRA,ISHARES TRUST,5,73,2018-04-09,2024-12-31,True,False,100
us.17517,17517,USHY,ISHARES TRUST,5,73,2017-10-27,2024-12-31,True,False,100
us.17518,17518,DIVB,ISHARES TRUST,5,73,2017-11-10,2024-12-31,True,False,100
us.17519,17519,JPST,J P MORGAN E T F TRUST,4,73,2017-05-22,2024-12-31,True,False,100
us.17520,17520,JPIB,J P MORGAN E T F TRUST,5,73,2017-04-10,2024-12-31,True,False,100
us.17521,17521,BBHY,J P MORGAN E T F TRUST,5,73,2016-09-16,2024-12-31,True,False,100
us.17522,17522,KALL,KRANESHARES TRUST,4,73,2015-02-17,2024-12-31,True,False,100
us.17523,17523,SPA,SPARTON CORP,1,11,2006-01-03,2019-03-04,False,True,233
us.17524,17524,RODE,LATTICE STRATEGIES TRUST,5,73,2017-05-12,2024-12-31,True,False,100
us.17525,17525,LVUS,LATTICE STRATEGIES TRUST,5,73,2017-05-12,2020-08-07,False,False,450
us.17526,17526,LVHI,LEGG MASON ETF INVESTMENT TR,5,73,2016-07-29,2024-12-31,True,False,100
us.17527,17527,LVHE,LEGG MASON ETF INVESTMENT TR,5,73,2016-11-22,2020-05-15,False,False,450
us.17528,17528,TBLU,MANAGED PORTFOLIO SERIES,4,73,2017-02-16,2024-12-31,True,False,100
us.17529,17529,GUDB,NORTHERN LIGHTS FUND TR IV,4,73,2017-11-01,2020-12-28,False,False,450
us.17530,17530,SECT,NORTHERN LIGHTS FUND TR IV,5,73,2017-09-07,2024-12-31,True,False,100
us.17533,17533,FFTI,NORTHERN LIGHTS FUND TR IV,5,73,2017-06-07,2023-10-06,False,False,450
us.17534,17534,FFHG,NORTHERN LIGHTS FUND TR IV,5,73,2017-06-07,2023-10-06,False,False,450
us.17535,17535,QXRR,NORTHERN LIGHTS FUND TR IV,5,73,2017-01-30,2018-11-21,False,False,450
us.17536,17536,XUSA,NORTHERN LIGHTS FUND TR IV,5,73,2017-01-30,2019-05-15,False,False,450
us.17537,17537,QXTR,NORTHERN LIGHTS FUND TR IV,5,73,2017-01-27,2019-05-16,False,False,450
us.17538,17538,QXMI,NORTHERN LIGHTS FUND TR IV,5,73,2017-01-30,2018-11-21,False,False,450
us.17539,17539,QXGG,NORTHERN LIGHTS FUND TR IV,5,73,2017-01-27,2019-05-16,False,False,450
us.17540,17540,NULG,NUSHARES E T F TRUST,5,73,2016-12-15,2024-12-31,True,False,100
us.17541,17541,NULV,NUSHARES E T F TRUST,5,73,2016-12-15,2024-12-31,True,False,100
us.17542,17542,NUMG,NUSHARES E T F TRUST,5,73,2016-12-15,2024-12-31,True,False,100
us.17543,17543,NUMV,NUSHARES E T F TRUST,5,73,2016-12-15,2024-12-31,True,False,100
us.17544,17544,NUSC,NUSHARES E T F TRUST,5,73,2016-12-15,2024-12-31,True,False,100
us.17545,17545,NURE,NUSHARES E T F TRUST,5,73,2016-12-28,2024-12-31,True,False,100
us.17546,17546,NUDM,NUSHARES E T F TRUST,5,73,2017-06-08,2024-12-31,True,False,100
us.17547,17547,NUEM,NUSHARES E T F TRUST,5,73,2017-06-08,2024-12-31,True,False,100
us.17548,17548,OMFS,OPPENHEIMER E T F TR,5,73,2017-11-13,2019-05-24,False,False,231
us.17549,17549,OVLU,OPPENHEIMER E T F TR,5,73,2017-11-17,2019-05-21,False,False,231
us.17550,17550,OVOL,OPPENHEIMER E T F TR,5,73,2017-12-04,2019-05-20,False,False,231
us.17551,17551,OQAL,OPPENHEIMER E T F TR,5,73,2017-12-19,2019-05-23,False,False,231
us.17552,17552,OMOM,OPPENHEIMER E T F TR,5,73,2017-12-01,2019-05-23,False,False,231
us.17553,17553,OSIZ,OPPENHEIMER E T F TR,5,73,2017-11-17,2019-05-22,False,False,231
us.17554,17554,OYLD,OPPENHEIMER E T F TR,5,73,2017-12-06,2019-05-24,False,False,231
us.17555,17555,OMFL,OPPENHEIMER E T F TR,5,73,2017-11-13,2019-05-24,False,False,231
us.17556,17556,REFA,OPPENHEIMER E T F TR,5,73,2017-07-17,2019-05-24,False,False,231
us.17557,17557,RGLB,OPPENHEIMER E T F TR,5,73,2017-07-17,2019-05-13,False,False,231
us.17560,17560,REEM,OPPENHEIMER E T F TR,5,73,2017-07-14,2019-05-24,False,False,231
us.17561,17561,PTLC,PACER FUNDS TRUST,5,73,2015-06-15,2024-12-31,True,False,100
us.17562,17562,PTMC,PACER FUNDS TRUST,5,73,2015-06-15,2024-12-31,True,False,100
us.17563,17563,PTNQ,PACER FUNDS TRUST,3,73,2015-06-15,2024-12-31,True,False,100
us.17564,17564,PAEU,PACER FUNDS TRUST,5,73,2015-12-23,2016-12-21,False,False,450
us.17565,17565,GCOW,PACER FUNDS TRUST,5,73,2016-02-24,2024-12-31,True,False,100
us.17568,17568,PWS,PACER FUNDS TRUST,5,73,2017-12-13,2024-12-31,True,False,100
us.17569,17569,CALF,PACER FUNDS TRUST,5,73,2017-06-20,2024-12-31,True,False,100
us.17570,17570,ICOW,PACER FUNDS TRUST,5,73,2017-06-22,2024-12-31,True,False,100
us.17571,17571,COWZ,PACER FUNDS TRUST,5,73,2016-12-20,2024-12-31,True,False,100
us.17572,17572,PSMG,INVESCO ACTIVELY MANAGED ETF TR,5,73,2017-02-24,2023-06-23,False,False,450
us.17573,17573,PSMB,INVESCO ACTIVELY MANAGED ETF TR,5,73,2017-02-24,2023-06-23,False,False,450
us.17575,17575,PSMM,INVESCO ACTIVELY MANAGED ETF TR,5,73,2017-02-24,2023-06-23,False,False,450
us.17576,17576,PSMC,INVESCO ACTIVELY MANAGED ETF TR,5,73,2017-02-24,2023-06-23,False,False,450
us.17577,17577,PBTP,INVESCO E T F TRUST II,5,73,2017-09-28,2024-12-31,True,False,100
us.17578,17578,PBDM,INVESCO E T F TRUST II,5,73,2017-09-25,2023-06-23,False,False,450
us.17579,17579,PBSM,INVESCO E T F TRUST II,5,73,2017-09-25,2023-06-23,False,False,450
us.17580,17580,PBUS,INVESCO E T F TRUST II,5,73,2017-09-25,2024-12-31,True,False,100
us.17581,17581,SPMV,INVESCO E T F TRUST II,5,73,2017-07-17,2024-12-31,True,False,100
us.17583,17583,USEQ,INVESCO E T F TRUST II,5,73,2017-07-14,2023-03-30,False,False,450
us.17584,17584,XSHQ,INVESCO E T F TRUST II,5,73,2017-04-07,2024-12-31,True,False,100
us.17585,17585,SPVM,INVESCO E T F TRUST II,5,73,2017-04-07,2019-02-20,False,False,450
us.17586,17586,IDHD,INVESCO E T F TRUST II,5,73,2016-12-02,2023-03-30,False,False,450
us.17587,17587,XSHD,INVESCO E T F TRUST II,5,73,2016-12-02,2024-12-31,True,False,100
us.17588,17588,GDVD,PRINCIPAL EXCHANGE TRADED FUNDS,5,73,2017-05-11,2021-01-19,False,False,450
us.17589,17589,PREF,PRINCIPAL EXCHANGE TRADED FUNDS,4,73,2017-07-12,2024-12-31,True,False,100
us.17591,17591,OILK,PROSHARES TRUST,5,73,2016-09-29,2024-12-31,True,False,100
us.17592,17592,FUT,PROSHARES TRUST,5,73,2016-02-19,2022-05-02,False,False,450
us.17593,17593,IGHG,PROSHARES TRUST,5,73,2013-11-08,2024-12-31,True,False,100
us.17594,17594,EMSH,PROSHARES TRUST,5,73,2013-11-22,2022-05-02,False,False,450
us.17595,17595,EMDV,PROSHARES TRUST,5,73,2016-01-28,2024-12-31,True,False,100
us.17596,17596,WYDE,PROSHARES TRUST,5,73,2014-08-08,2019-08-05,False,False,450
us.17597,17597,TYTE,PROSHARES TRUST,5,73,2014-08-08,2016-05-17,False,False,450
us.17598,17598,PEX,PROSHARES TRUST,5,73,2013-03-01,2024-12-31,True,False,100
us.17599,17599,HYHG,PROSHARES TRUST,5,73,2013-05-24,2024-12-31,True,False,100
us.17600,17600,MRGR,PROSHARES TRUST,5,73,2012-12-14,2024-12-31,True,False,100
us.17601,17601,TMFC,R B B FUND INC,5,73,2018-01-31,2024-12-31,True,False,100
us.17602,17602,LEAD,REALITY SHARES E T F TR,5,73,2016-01-07,2020-11-20,False,False,231
us.17605,17605,DFND,REALITY SHARES E T F TR,5,73,2016-01-15,2020-11-20,False,False,231
us.17606,17606,GARD,REALITY SHARES E T F TR,5,73,2016-01-15,2020-03-27,False,False,231
us.17607,17607,STOT,SSGA ACTIVE TRUST,5,73,2016-04-15,2024-12-31,True,False,100
us.17608,17608,EMTL,SSGA ACTIVE TRUST,5,73,2016-04-20,2024-12-31,True,False,100
us.17609,17609,CWAI,STRONGVEST ETF TRUST,5,73,2017-03-31,2019-08-30,False,False,450
